essay,id
"In spring, the weather starts to get warm. It's often wet and rainy. Everything turns green. In summer, the weather is very hot and sunny. It's often rains. Summer is very long in Shenzhen, and you can enjoy the summer holiday. In autumn, the weather is cool and dry. It is nice to go on a picnic at this time of year. Winter is the coldest season of the year. It very cold about 20 days.
  I hope you can come here and to visit Shenzhen's weather!",ec811e1c25fb2dee189487c84ae210d7
"In spring. The weather start to get warm and wet. Everything turns grew, Many people like to fly kites. It have lot of funny.
  In summer. The season is the longest. It's hot and rainy. Mary people like to go on the beach and swim in the sea. It's nice to eat ice cream in hot weather.
  In autumn. The weather is cool and sunny. The leaves turn brow, red or yellow and falling from the threes. Many people like to go on a picnic. It's nice.
  The winter is the clodest weather in Shenzhen, last 20 days. The US, many childrens love winter. Because they love play snow. It is interesting to make snowman.
  At four seasons, I like summer the best.",22be53905f0bf2b135dff9e6ce420d13
"Dear Sir/Madam
  My name is Lihua. I from Shang hai, I 13 age.
  I hope exchange to the Uk.
  My hobbies is reading, swimming, collecting stamps, I love to travel and meet new people. I want to experience life in an English-speaking country and also be able to practise Englis every day.
  I very hope exchange to UK.",ab9076c56e54ab00b6cee36d32d106c3
"Shenzhen has four seasons. They are Spring, Summer, Autumn, Winter.
  The weather in spring is very warm. It is wet in Spring, too. The plants starts to grow. Everything turns green
Dear Ricky,
  I'm glad to receive your letter. Now let me introduce the seasons in Shenzhen to you.
  Shenzhen has four seasons. They are spring, summer, autumn and winter. And the weather in Shenzhen is different fro
  The weather in spring starts to get warm. It is wet in spring, too. 
  Summer is very long. The weather is hot and rainy.
  Autumn is a good seasons. It is also cool and sunny",a9c6c9f66a7fcbf79f709443e5105337
"My invention is a flying bike. The flying bike have two wheel and two big ning. Can on the lanp to ride and can in the sky to fly. And can take some photo, can talking. The flying bike have some good idea, is instructions. quickly, look solar power very good. Don't pollute the sky. But have little problem. We think the flying bike not ting, is heavy and big. And take a monitain to the flying bike, because people can play games, have some drive app to watch.",dbcd60dd5235adf89bdcc5136d23b027
"On 20th afternoon, at arrive Guangzhou, live Holiday Inn, First fly at Beijing trip ( five day ) bring back Guang Zhou, eat nice food, Beijing shopping, look at yayun country, Guangzhou, bring back America.
  It is best good time, have a trip best",e533faad27f79d93cbae83bffb39335d
"In spring, the weather is warm and wind. Peoples like flying kites and go shipping. They are interesting. It is excting to take a trip in spring.
  In summer, the weather is hot and dry. The summer is longer and longer. It is interesting for me to go swimming in summer.
  In autume. It's cool and sunny. It is interesting for me to go to a picnic in antume.
  Winter is coldest season in Shenzhen. It's cold. But don't cloudy in Shenzhen.",616dcf72d9efa5cd4a065d520b14910b
"My name is Lihua. Now, I'm study in a junior high school in China. I want to be a exchange student for British. It is educational. My favourite subject are English and Math. I'm friendly and interesting. I like British. I want to know local culture. I want make many friends in British. I want to study English.",9c0a54dc79a60358d9f106b305aad6c2
"I have two friends. They are Wang Fang and Li Hua. I love them. This is about they daily life.
  In the morning, Wang Fang never stays up at home and she seldom walks to school because she home is far from school. Li Hua usually stays up at home and usually walk to school.
  In the evening Wang Fang always finishs homework on time and always helps with the housework. But Li Hua doesn't do it. He never finishs homework on time and seldom",7542c6fe5697ca01aa8b1418554b1f4c
"I have two friends. They are Wang Fang and Li Hua.
  Wang Fang is my best friend. He always finish his homework at 7:50 p.m. He always helps with my housework. He seldom walks to school. He always goes to school by bus. He never stays up.
  Li Hua never finishes his homework on 7:50 p.m. He always finishes his homework on 8:30 p.m. He seldom helps with my housework He usually goes to school on foot. But sometimes he rides bike go to school. He usually stays up.",5e154d9ce0cfc1cbb47d0ba48a22f198
"Dear Sir
  Hello, I'm liha. A student from China, I want to be an exchange student to your school.",500db0ebf9a27db134e7324ad5d6784f
I have two friends. They are my best friends. Wang Fang always finish her homework on time. But Lihua not. Wang Fang usually help with the housewor But Li hua seldom that,88f7b859a94b16b02b7f5e568e2f11ee
"Dear Ricky
  I'm glad to receive your letter. Now let me introduce the seasons in Shenzhen to you.
  In spring, weather is start to ge warm in Shenzhen. It's often rainy. It's wet. It's nice to take a trip in spring.
  In summer, the weather is hot in Shenzhen. The day is long in summer. It's often rain to. Lots of people like to go to the beach is summer. It's nice to eat ice cream, too.
  In autumn, Shenzhen has cool weather. The leaves turns red and yellow and falling from the trees. It's nice to go on a picnic in this season.
  Winter, is the coldest season in Shenzhen. It about",6d60aeaccc3f427113a3e508c3117a0e
"In January of 20th you will fly to Guang Zhou, live to Holiday Inn, for January 21th I will take you to take a trip in Beijing. you will go to the summer palce, Great wall and wanfujing street, and go to the Tianwanmen spare, In January 26th evening we will take you come back the Guangzhou to go to stay in the Holiday Inn. In 27th to 30th at Januray weeat delicious food. go shopping in Beij",8c5bb635f90c640ebf7c57dffaf5806b
"I have two friends. They are wang fang and Li Hua.
  Wang fang is always finish homework on time. always help with the housework. Seldom walk to school. never stay up. Li Hua is never finish homework on time. seldom",edba0c83e49d1f66d49fcf373275892a
"Cool player is a good club. If you will have a good you will take part in this club. In this club you can doing some sports, such as fooball, swimming or playing basketball. Smart Readers is a good club too. in Smart Readers you can read some good books. You will learn about some.",207bd6fa37a936f4386e97be1f373e60
"on the Internet
  The Internet is becoming more and more important in our daily life.
  QQ is one of the most popular chat tools among teenagers. we regerd it as an impr",468da02deb3fae39b2b47cb0ab130be8
"I have two friends. They are Wang Fang and Li Hua. Wang Fang is a girl. She has a long hair. Li Hua is a boy. He has a short hair. They are all from China.
  Wang Fang always finishes homework on time. She always Helps with the housework too. She seldom walkes to school. she never stay up.
  Li Hua never finishes homework on time. He seldom helps with the housework. He usually Walkes to school. He usually Staies up too.",8dafd7b75be52190ef63d1e3bc2e0314
"San Mao was a famous writer. She was born in Chongqing on March 26th, 1943.
  In 1948, at the age of five, she moved to Taiwan province with her parents. She studied in Spain in 1967. Then she went to Germany, America and other countries. 
  She was married to Jose and lived in Sahara desert in 1973. Three years later, she published her first book The stories of the Sahara. In 1981, she went back Taiwan and worked as a teacher in a university. She died on January 4th. 
  San Mao had many works in her life, and all of her book were popular with many readers.",d74e569b15966f4d75b3344bc38f5a31
"I have two friends. They are WangFang and LiHua. Now, I know their daily life. Wang Fang always finishes his homework, and he is always help his mother or father do the housework. He is seldom walks to school. He is never stay up. I think it's a good habit. Let's take a look for Li Hua. LiHua never finishes his homework. And he is seldom help with the housework. He is usually walks to school. And he is usually stay up.
  According their daily life, I think Wang Fang is better than Li Hua.",84b2661b9ccfab4ae30a6e71e9cd0eee
,ead78d47f8e85d6034e382d16c682c31
"On the Internet
 The Internet is becoming more and more important in our daily life. I like enjoys listen to musica, and goes shopping.",aa7ce3a069ec49fb91085d310b653d2b
"Dear Sir/Madam.
  I'm a student called Li Hua. I want to apply for a chance on an educational exchange visit. I prefer to be an exchange student ina school in the UK.
  Now, let me introduce myself. At first, I always dream of being an exchange students. I want to try new things, especially new persons and even the ancient history of Britain. Secondly, I think being an exchange student will encourages me to be better and improve my English quickly. What's more, I'm a person that have enough courage, creativity, curiosity and passion. Through this exchange visit, I will be more positive and more confident.
  In a word, I really want to be an exchange student.",428010922dfcbfd75b31e2c2ca7fed55
"The Trojan's war
  A long time ago, the Trojan and Greek are fighting.
  The story is a myth, but many people think there was actually the city of Troy in history.
  However, the Trojan succeeded. The Greek could not capture. the city by fight.
  Then they succeeded in capturing it though a clever trick.
  The story tell us that now means something that seems friendly, but is actually a trick to hurt you.",db539a8f6637bcda2975b45158b43883
"My name is LiHua. I want to be a exchange student in British. I want to go to travel every year to experience different cultures and enjoy the beautiful scenery in British. And I want to eat British food. I think it good! I have a good langager, now I learnt to speak Chinese, English and Japanese lauguger, but my English is not also not good but only very worse. so I hope to English in British, I very like history too.
  My history is the best in my others sujecbs, such as chinese history, I want to learnt about British and culture. I like everything in British
  I'm looking forward to anaraws for you.",a4a54a06f32097b31f16715ec467701d
"Trojan War
  A long time ago, the Greeks wanted to capture the Trojans' city. But the Greeks haven't succeeded for ten years. However, they put a huge wooden horse and left. The Trojans' celebrated and pulled it into the city. But it was full of Greeks' soldiers. At night, the Greeks' soldiers climbed out the horse and captured the city. At last, the Greeks won.
  Through this story, we can learn we should use our intelligence to solve problems. Wise can against problems.",766071b1ab6380f84dfa42f5459ec6e4
"On the Internet, we can play lots of games. It's very interesting, We can go shopping on it. It's very interesting. We can play the  QQ on it. QQ is one of the most popular chat tools among teenagers. We regard it as an important chat tool in our daily life because it has some advantages. The Internet have very good.",bcc21866cd7b606ec4fe06bda0dddbaf
"If you like sightseeing, You love Hongkong. Hong Kong is where in the north of China. It is one of the moenyest cities in the world. There are many people from all over the world to travel. Because Hongkong is shopping paradise. And HongKong has many places of interest. such as the Ocean park and the Hongkong Disneyland. If you like eating you can eat many delicious foods. HongKong is delicious foods paradise.
  You will play have at wonderful time in Hong Kong.",77333d2191a3d1ec24ed97278bcd4c28
"a space man in the future. I like spaceship the best. My dream is to be a spaceman, because it very exciting. I like space the best. I like Moon, too, so, I want to go to the Moon. Maybe, I will not go to the Moon, but I will feel happy, too.
  I want to walk on the Moon in the future. I want to take photos on the Moon. It's very interesing. Maybe, I am able to do this things. This is my dream. I want to do things, too, so, I'm going to look a lot of book and see a film. I will exercise every day.",207cc0f74c90bf1f05515d081c651534
"The worker said, ""You must be careful! The pedal are not good. I think you get down is the best way ! Mr Field realize the problean is not good. He get down soon and thank for worker. They become friends.
  After he give the picture to the king, he draw a beauiful picture to the worker to thank for him save him agine.",cfc29dbbf8d824ab842cafe460ed1ee4
"Hallo, My name is Anna. Let's me tell you some clubs in school.
  First is the Cool play. They will tell you what to keep your healthy. The club work is take the sports one hours and watch the math.
  Secound is the Smart Readers, They will tell you How to study. The club work is made a reading book and read good book.
  Third is the Good cooks, They will tell you How to keep a healthy life, The club work is make the healthy food books and study make foods.",a47f741ed0afef46041decf263d11772
"I know you are going to visit Hong Kong next week. So let me tell you something about it. the Hong Kong in a China shen zhen  across , Hong Kong is shoppin paradise, The good play is the ocean park an Hong Kong Disneyland, the Hong kong is good eat parad we have a good time in Hong Kong.",cb4a5b787843ec0e99f6d1e89b45c61f
"Dear Ricky
  I'm glad to receive your letter. Now let me introduce the seasons shenzhen to you.
  In summer, the weather is very hot. But i like summer the best. Because i can eat my favourite ice cream in summer. The summer in Shenzhen is longest of the four seasons, it's often rainy.
  In Autumn, the weather is cool. Many people like autumn. Because it is nice to go on a picnic in autumn.
  In winter, the weather is cool and cold. In winter, there dosen't snowy. But it is nice to stay at home in winter.
  In spring, the weather starts to get warm. It's wet and rainy. It is exciting to take a trip in spring.
  What seasons do you like the best?
  Yours,",f1a075685a788a415a7955341db55a53
"Dear Ricky
  I'm glad to receive your letter. Now let me introduce the seasons in shenzhen to you.
  In spring the weather. blow warm and wet. many peepra to take a tirp. For the gardener spring is one of the most pleasant times. in the garden.
  It's usually hot in summer. The Sun is shine brightly, all time and the temperatures are over 30. Most people take their holiday. in summer.
  Autumn is the rainiest season is very cool and windy.
  In winter the temperatures are below zero It's quite cold. is 20 day. It often snows and the roads. become slippery.",9f3fa09c731025f73191a843159f8fdd
"There is My school the sdheul. The cool palyer every playing one sutupe, and Kan the race. The smart Readers every day kan the book, the Good Cooks, study play the cai, The basaball, every playing basball rice two sutupe, running the thire. The is My school the",8da70ea64e9f2d346d3487078a3497e6
"basketball Player
  It is has play basketall with two hours. has a play basketball are good play. It's good a player. It is have watch NBA. It is a play basketball.",f9b89ba091192f58b01cfb8e554fe246
"The worker thought:"" On no! I must save him!"" But he quickly realized, he cound't call the painter or the painter will fall off the pedal.
  Soon the worker thought an idea, he picked up a pen and through to the picture. The painter, Mr. Field quickly went and checked the picture. He was safe! Then the worker said,"" Hello! Mr. Field ! There is not safe! You must come down."" Mr. Field replied, ""OK! Thank you for your adice!""",fed1ad81a22fa52b3039f8bd5265d344
"I know you are going to visit Hong Kong next week. So let me tell you something about it.
  Hong Kong is in the south of China, it is opposite Shengzhen. It is one of the richest cities in the world. There are many people travel in Hong Kong every year, because it is a shopping paradise. There are also many places of interest, such as the Ocean Park and HongKong Disneyland. The Ocean Park and Disneyland are very interesting places. I hope you can go there. If you enjoy the food, you will be very happy in Hong Kong, because there are many different foods. 
  Hong Kong is a good place. You will have a",cea5e1836ed75ebd13132b7042c9f42e
,a5c30f5aa0a8f16ba812812d313af150
"The worker thought, "" If I shout, he will fall of the pedal."" Soon, he thought a good idea. He used a pencil and painted on the picture. Mr Field was sad. He came over the work and shouted at him angrily."" sir,"" the worker said, ""if I don't do this, you'll fall off the pedal. "" Finally, Mr. Field knew the work was saning his life. So he thanked him a lot.",e3194bcc00340857ff358ede704353bb
,b0b053fe1e12e2de1b5e4a1bc25edcc8
"I have too friends. There are han ke and fangnen yuan.
  The fang neny yuan is a old, on 9:00, he go to my home play. he go to play basketball and my, I play basketball is very good. My friend is very very good.
   My friend hanke on Sunday go to playing football, at 13:30 pm, I and friend go to saw watch, is interesting.
  My two friendly is very good, is good day.",c05c8ade0af4fd7ccec42d54bddae0ef
"He worried about Mr Field. He wanted to help Mr Field. But he wasn't tell Mr Field. A worker threw a brush on a picture. Mr Field found a brush. He was very nervous. He went to his picture at once. He was so safe. A worker was very happy Because he helped about Mr Field. Then, Mr Field found a worker. He was very exciting. He huged a worker and said"" Thank you help me, I think you're a kind man!""",e511a1bc8ec92d984c933770fa62f749
"My dream
  Hellow, everyone! My name is Sam. My dream is to be an astronaut Why? Because, I think the space is very interesting and I want to know "" How do we live, without gravity?"".
  I want to go to the Moon best. If my arrive the Moon, I will walk on the Moon and take as many photos as I can, if my camera still works up there.
  I must read a lot of space book.",f4465d9302979a42a6fa86fa49205963
"Shanmao is a famous writer for China.
  She was born in Chongqing, On March 26, 1943. First, In 1948, she went to the Taiwan with her parents. Second, she was go to the Espana, Germany and America. Because she want study. Third, In 1973, she was live in the Sahara with Jose. Then In 1976, She finish the << The stories of the Sahara>>. In 1981, she went to the China. At last, She was died. .",4bf7c4384c21b93a52b0e91729b39fdd
"I'm excited to see you. In 20th afternoon, you will take to Guangzhou and live in Holiday Inn. From 21st afternoon to 26th, you will fly to BeiJing have a trip. In 26th noon, you will return to GuangZhou. From 27th to 30th, I will take you to eat diclicious food, go shopping to BeiJing road, arrive at Asian Sports Vilage and GuangZhou Tower. In 31st moning, you will return to US.
  Are you think the plan OK. If you thing OK. pleace hear from me.",88431acf6181f1a18861e30bb50aef5b
"Culb
  Hello everyone, If you want jiaru culb, you will come here. If you are a Cool player, you can do excity everyday and watching pattern 10 keep health. If you like read book, you can come here, but you should read good book. If you love delicious foods, you can come good cooks, you will have healthy live. If You love Art Club you can come there.
  Everybody, lady, quickly go to you like Club.",884a3d4ee6ee820b9ef27464a63dd8b7
"At this time, a worker saw this. The worker realized painter almost fall of the pedal. Then he said to the painter:"" Hello, sir, the picture was very beautiful, Did you know who paint it? Mr Field answed:"" The picture was really beautiful, and this picture was making from me. The painter said:"" I didn't heart, please you came to tell me.
  Then Mr Field walked out to the pedal. After My Field was nothing.",c9f7d6dad4e70ee6cb3a1ecc62d3e010
"I have two friends. They are Wang Fang and Li Hua. They are very friendly. I like them very much. Wang Fang is a good student. Wang Fang always finishes homework on time. Wang Fang is always helps with the housework. Wang Fang's home is a little far from her school. She selom walk to school. She never stays up.
  Li Hua has long hair. She is beautiful. But she never finishes her homework on time. She is a little lazy. She seldom helps with the housework. Her home is near to her school, so she usually walks to school. She usually stays up.
  They are my friends. I always play with them. When I play with them, that will be interesting.",1df96c05042a157239add8a083b9e4cd
"Dear Judy: 
  I have got good news to tell you, I've booked the tickets for you on discount. At the 1.20 afternoon. We arrive at Guangzhou. from 1.21 to 1.26. We will travel to Beijing five days. 1.26 everning. We leave Beijing arrive at Guangzhou, from 1.17 to 1.30. We are going to eat many different food. go shopping and visit Guangzhou tower. At 1. 31 morning. We are going to return USA. I think we will have a good time! I can't wait! 
Yours,
LiLin.",64dff42d6510d129166d511d3255976f
"Dear Alice,
  I'm sorry to hear that you have trouble getting on with your parents.
  Don't to be too worried about it, I will suggest you how to get on with your parents. First, you should talk with your parents more than before. when you are free and try to understand they mean and respect them. Second, it is necessary to you to be polite with your parents. When you are angry, you should keep calm and shouldn't shout at them. Third, you'd better help with some housework. Don't make parents too tired. Then you also need to study hard and don't make them be worried about you. Finally, listen to your parents. If you disagree with them sometimes, you should show your feeling and communicate with them. I think you can do it, you will have a close relationship with your parents. I hope that it can help you!",9c15b7c4aafffb3c1ad89282fd3246db
"Hi,Im Li Hua I want to a educational exchang studt in the UK.
  I am good at the sport, I can spaek good Engish. And I can very friendly. I want to take lots of friends. I also like the UK and I would like to tour the UK
  I very very like the UK.",c13274076d4dac752b353151e69aec5b
"Sanmao was a famous writer in China. Her writers almost came from stories about travel others, countries, Sanmao was born on 1943.3.26 in Chongqing. Her experiences were very wonderful. In 1848, she went with her parents to Taiwan. In 1967, she go to Spain to study. In 1973, she married Jose happily and lived in Sahara. In 1976, she came out the stories of the Sahara. In 1981, she went back Taiwan to be a university teacher.
On 1991. 1. 4, she was died.
  Sanmao wrote a lot of works. She was very popular among her readers.",9e7fd5fc943953558fd96504b9216b54
"Dear Judy
  I have of good new to tell you, I've booked the tickets for you on discount.
  In JanuaJry 20th I arrive Guangzhou and live in Holiday Inn. In Janutiful 21th afternoon to Janufry 26th, I will fly to BeiJing and star That far day. In Janunry 26th every I fly back Guangzhou. In Janury 27th to 30th, I will go vists Guangzhou Such as the Guangzhou food, Biejion road... I am to excited! I back the USA It on Junany 3tst.
yous.
 LiLun",f84bc5973375c8c03f311108238b0d55
"Apply for:  
  My name is Li Hua. I want to go London. Because I want to do educational exchange.
  Hello London friends, My name is LiHua I want to go do a educational exchange. Because I want to learn the British culture, history and British man the daily lives. My hobities is paiting. I like paiting very much.
  With the my teacher's help I won the first prize in art club.
  I want to learn Britain culture and history, so I want to change educational exchange 
 Your sincerely",f1c1b1e0c1927986a686beb5628f7c9f
"My name is Li Hua. I want to apply for exchange student with British school. At first, I want to learn English. So far, My English is My subject very bad, so I want to English. I also want to eat British food. Their food compare chinese food to eat. I want to learn their culture. It is interesting for exchange student to learn. I reamin. agree me to do exchange student with Dear sir. I can learn new knowledge at experience.",bd5ea1301a233fe722ef29e554937fc5
"On the Internet
  The Internet is becoming more and more important in Our daily life.
  On the internet I can play computer games. I can watch movies and listen to music. I can send email to my friend. On the Internet I can see my friend and talk to my friend. I can standy on the Internet. I can buy things on the Internet. People can check the times of trains, make travel plans and buy tickets. My father is a manager of a company. so he often talks to his customers on the Internet.
  The Internet is useful for us.",ebdc32de2938107a9c6fd92b1da946dd
"Shanmao is a famous Chinese writer.
  She was born in Chongqin in 1943. In 1948, she went to the tailand with her presents When she was 24, she went to Spain in order to study. She also went to America in order to study. At the age of 30, she had a wedding with her Jose. Then they lived in Sahara. 3 years later, she wrote her the first book. The book's name is The stories of the Sahara. In 1981, she returned to tailand and she became a teacher. When she was 48, she died. She had a lot of books. Her books are popular.",8ca9057f299566d3716420f97e217a29
"Thera are some clubs. Come and join the clubs. The cool Player Club will do sports everyday for one hour Then they will watch the sports matches, This club is good for your health. The Smart Readers club will tell your read some great books and teach you to write the reading note. This club let you study a lot of The Good cooks club will teach you how to make a healthy book. and you can learn cook. It is will make you life health. the Great Music Club will teach you how to sing. You can learn more songs in the Great Music Club. It will make you sing well.
  I hope you can join year favourite club!",b84410e21a021194f019579b30ff79c4
"Cool player, Evey day have a exesitored, Look quiz. Have a good healthy Smart Peadoos read a good book. Witer a book. learn mera. Good cooks Make a bealthy food. Have a good healthy life.",179c34c853fbfa97ae1ec715fcf65220
"I know you are going to visit Hong Kong next week. So let me tell you something about it.
  Hong Kong is in the north of China. And Hong Kong is one of the modernest cities in the world. I think it is as modern as Shanghai.
  There are many visiters travel to Hong Kong everyyear. Because Hong Kong is a shopping paradise. There are many beautiful shops in HongKong. There are very intersting.
  There are many places of interest in Hongkong too. like the Ocean Park and Hong Kong Disneyland.
  If you love delicious food, you will love Hong Kong very much ! There are many delicious food in HongKong. You will love it!",da459fbd48e1096893755ef8e55a6623
"I will arrive in Guangzhou and live in the Holiday Inn on Janury 20th. From Janury 21st to Janury 26th, I will travel into BeiJing. At Janury 26th, I will return to Guangzhou. At Janury 27th to 30th, I will eat delicious foods and go shopping In the BeiJing Road, visit the Asian Sports Village, and Guang zhou Tower. I am sure I will have is a good time. I can't wait.",dc6a893d65c3cefa745bb3b021de6ad7
"In spring, the weather starts to get warm. The ground is wet. Everything plants turn green. It is nice to take a trip and fly kites.
  In summer, the weather starts to get hot. It is nice to swim in the swimming pool and eat ice cream. It often rainy.
  In autumn, Everything changes. It is nice to have a picnic.
  Winter is often cold and snowy. It is cold seasons. It is interesting make snowmen and play snow.",28732c00b6f629f2aa1fac5b77987add
"A B C.
 one-",28f223a4cfe8be875ec718a776f220f6
The Internet is becoming more and more important in our daily life.,c289bb09128c3ef2ec6b61a687bda1e7
"Dear Sir,
  My name is LiHua. I want to be an exchange student with your school. Do you know why? Because I like your schoo And I like British. I want to travel around British. My favourite subject is English and I want to learn more and more and more. I want to tell my classmates some culture about China. I know British have lots of funny things. We can share. I know your school is very nice. And I'm glad to be guest in your school. I hope you can agree. I'll do my best study. 
  Thank you! Best wishes.",fe2896e9326cecfd3719508e9a979e5d
"The flying bike
  My invention is a flying bike. The bike has two wheels and two wings. It is nice and comfortable.
  It can run on the land and fly in the sky. It can run or fly at a faster speed. It uses solar power. It is green and convenient. And it also can take photos and speak to you if you want. It is very nice.
  But it is difficult to use. You must be very smart.
 What a nice bike it is!",cc791ea9ce6c4a5ef994a5087b7c407c
"I will by plan to fly to Guangzhou, live in the Holiday Inn hotel, then next day I will fly to Bajing to travel, on 1yue26ri I fly back to Guangchou, on next day I will go to the Guanzhou Tower to see. them I will go to the Hua chen to visit Guangzhou librery. them I will fly bake US at 1yue31.",6921504a53a0b3c34a657de6f67af09b
"I have two friends. They are Wang Fang and Li Hua.
  Everyday, Wang Fang finish homework always on time, but Li Hua never finish homewok on time. Wang Fang always help with the housework, but Li hua seldom help with the housework. Wang Fang seldom walk to school. Li Hua usually walk to school. Wang Fang never stay up, but Li hua usually stay up. So, Wang Fang is very good, but Li hua is not very good. I like Wang Fang. So, Wang Fang is busy. Li Hua is free.",e617853f8bfe960cb1cccba7bc2408b1
"The worker tried his best to help him. But it was difficult and Mr Field was died. The worker was so surprised. He ran away to call help. When people arrived at there, they took him to hospital. The worker was afraid. A man said the worker was a killer. But a kind woman said didn't.",70a4ace351a7d390674a516eebc19b2a
"I have two friends. They are Wang Fang and Li Hua Wang Fang is a good boy. He always finishes homew on time and he always helps with the house. His hom is far away from his school, so he seldom goes to school on foot. And he never stays up. But Li Hua, he is a bad boy. He never finishes homework on time and he seldom helps with the housework. He usually walks to school and he usually stays up. However, he's still my friend.
  They're my best friends.",fbd2a995d484e58e70a3009c2ec7426f
"Dear Ricky,
  I'm glad to receive your letter. Now let me introduce the seasons in Shenzhen to you.
  First seasons is the spring, The weather is get warm and sometimes wet. Second is the summer. The summer is very long. The weather is hot and rain. Third is the autumn. The weather is cool and dry. After that It is the winter. Winter is the best cold season but I like winter the best. Because I like playing in the snow.",4a9399fca7d05ad073fbf656d60296b8
"Travel Guide for Hong Kong
  Hong Kong is in the west of China, it is outside ShenZhen. It is one of the richest cities. Many people go there play every year, because it is a shopping paradise. And it is has some place interest, such as the Ocean Park and HongKong Disneyland. If you like delicious food, you can go there, because it is Delicious food paradise too.",4e90cc8d81b8270c52a6834490ee494e
"My dream
  Holle , everyone! My dream is to be an astronaut. Because I feel space is very interesting. I want to go to the Moon and take many potohs as I can. I think I should read many space book, space film. became strong. Do you like go to the Moon? I can float in space, I think I very happy. I can see the Earth. I think it is very beautiful.",c054ff44ea775e9ce0bb4eff4d31aa05
"A worker said, please took out your pedal. Be careful! Made the picture dirsty. You drawing this picture was beatiful. Mr Field said, thank you.",b035a5af303c0fb00f46def375990539
"My invention is a flying bilk. The bilk have two wheels. I have two wings. It can go to anywhere. Because it can fly in the sky and ride in the ground. And It can take photos, talk about anythings, conversation.
  It ride very faster. It use solar power. This bilk is very savely.
  But I think, First, it can listen to music. Second, It can protect me. third, It can know the weather, tell me what is weather like!
  Now, I like this flying bilk.",3e42b4f241ab0ae1ab7602c952aa29a5
"I have two friends. They are Wang Fang and Li Hua. Wang Fang finish homework always on time, but Li Hua never on time. Wang Fang is seldom walk to school, Li Hua usually go to school on foot. Wang Fang help with always the housework. Li Hua help with seldom the housework. Wang Fang stay up is never. but Li Hua usually stay up.",49afae445c6e146059cded9ba74c1231
"I will leave for Guang Zhou on Jan 20th and stay there one day. Tomorrow, I will leave for Beijing on five days, I will visit Great Wall and Summer Palace. On Jun 26th I'll back Guangzhou.",bb9fbbd9f4bfa71e9f56b4c2f5492026
"Dear Sir /Madam,
  I am really gald to write the letter for you. I want to be an exchange student on the educational exchange.
  First, I am very good at English. I want to practice myself in the English-speaking countries. Second, I am confident. I think I can learn a lot of culture. Third, I I have never been abroad before, so I want to go to Britain and visit the places of interest. I am really like Britain. I want to eat the food there and study with the student there.
  I am looking forward to your answer. 
Yours sincerely,
 Li Hua",ec1ef2c1c254dd72009342293cd14209
"Dear Sir, 
  My name is Li Hua. I want to join your school on an educational exchange.
  I am a good student. My hobby is playing the piano. I really like playing football too. My favourite subject is Maths. I like Maths very much. I think it is very good. It is better than other subjects. But my English is the best. I really like it, too.
  I hope you can answer me. I'm very happy enjoy this exchange. Please answer me later, thank you.",23ff210c3e43a491a80e241678ac7f84
"School clubs
  Hello everyone, welcome to join clubs. School have many clubs, such as cool player smart Readers, Good cooks......
  Cool player club spring one hour every day and watch some match, keep good heavity.
  Smart Readers club read a lot of book and learn about some book. Good cooks club learn about cooking. singing and dance club singing everyday, very happy.
  welcome join clubs.",1ea975543e83fd7879b0ad926b09da23
My invention is a flying bike. have two wheel is solar power.,1c167cafdfdd651a96489b4fbb7a876e
"We can search for information on it. Such as: photos and letters. We can listen to music and watch movies on the Internet. And we can make travel plans, check the times of trains and buy tickets on it. We can talk with my friends and see them on the Internet. The Internet is very useful for us, we can do lots of things on it. But We can't play lots of games on the Internet. Because it's bad for our health.",edde1ad5717e6ea1605e09c1b2edf075
"Dear Ricky
  I'm glad to receive your letter. Now let me introduce the seasons in Shenzhen to you.
  In spring, it is wet, The weather become warm. Everything turns green. It is exciting to take a trip in spring.
  In summer, it is hot and rainy. It's long, too. I like summer the best. In summer, we can eat ice-cream, go to the beach and go swimming.
  In autumn, it is dry and cool. It nice to go on a picnic. We can kick leaves in autumn. The leaves become yellow and fall from the trees.
  In winter, it is cold. Shenzhen isn't snow.
  Yours,
 Li Ming",a2c2c35cae7663778106a1d901e03f35
"I have two friends. They are Wang Fang and Li hua.
  Wang Fang always finish her homework from seven o'clock to night o'clock. She always help his mother to finish the housework. She seldom walk to school. She never stay up, too. She is a good girl.
  Li Hua never finish his homework so his teacher doesn't like he. He seldom help his mother to finish housework. He usually walk to school but I think he sometimes late.
He usually stay up. I don't like these habit.",4e9fa8c61f5bf80683da26e3178bedd2
"The school club is in open to make new suditey. If you like sport, you can be come the Cool Player, inth this club you shint very have sport one' dost, and visit the mache. for take the good boty. Smart Readers shint like read book, and take book ben. In Good cooks, you shint tak cooks, with the goo life. visit the brids clud, you can keep one bird and visit it every day. The cluds are very interenst. If you have happy for cludes , you can come to cluds.",3c66ff52f93fd01760aee497a3747ede
"We have many clubs, such as the Cool Player, smart readers, good cooks and dance Player.
  If you want to join the Cool Player Club, you should to",8642bc79ef63eacc6e948dd54d2a412f
"Do you like attending to school club? school club is a very interesting. If you like sport, you can attend to cool player, you can run one hour every day and watch matches, you can keep health. Smart Readers can read great books and write some books, you can learn about many information. Good cooks can make healthy food and learn about make food, you can keep health life. computer club is very modern, you can learn about computer and play computer games, you can learn about modern skill.",67c010a76bb104de5ba4626f75e6a386
